"Date","Time","State","State No","Scale","Injuries","Fatalities","Start Lat","Start Lon","Length","Width"
"2009-03-31","07:31:00","LA","0","1","0","0","31.6725","-93.0193","8.26","200.0"
"2009-04-02","11:13:00","LA","0","0","0","0","30.58","-90.95","0.2","25.0"
"2009-04-09","20:59:00","LA","0","2","2","0","32.5326","-94.0432","31.33","500.0"
"2009-04-09","21:02:00","LA","0","0","0","0","32.9788","-93.6799","0.75","75.0"
"2009-04-09","22:04:00","LA","0","0","0","0","32.462","-93.26","2.28","100.0"
"2009-04-09","22:21:00","LA","0","1","0","0","33.0077","-92.1705","5.46","150.0"
"2009-04-09","22:33:00","LA","0","1","0","0","32.4807","-92.8134","4.4","150.0"
"2009-04-09","23:05:00","LA","0","2","0","0","32.4184","-92.5302","12.6","300.0"
"2009-04-10","00:27:00","LA","0","1","0","0","32.4412","-91.5309","4.39","100.0"
"2009-04-18","18:15:00","LA","0","0","0","0","30.575","-92.0706","0.01","10.0"
"2009-04-18","19:20:00","LA","0","0","0","0","30.7077","-91.8452","0.18","25.0"
"2009-04-18","20:10:00","LA","0","0","0","0","30.5383","-91.7789","5.33","100.0"
"2009-05-03","06:38:00","LA","0","0","0","0","32.2351","-93.1566","1.75","50.0"
"2009-05-03","07:03:00","LA","0","0","0","0","32.3138","-92.8785","1.1","50.0"
"2009-05-03","07:40:00","LA","0","2","2","0","32.073","-92.661","1.5","399.0"
"2009-05-03","07:51:00","LA","0","0","0","0","31.8171","-91.7566","3.02","40.0"
"2009-05-04","04:59:00","LA","0","1","3","0","30.2064","-91.7322","0.62","50.0"
"2009-05-10","14:44:00","LA","0","0","0","0","32.0355","-92.9499","2.38","75.0"
"2009-05-14","09:45:00","LA","0","0","0","0","30.1843","-93.3258","0.01","5.0"
"2009-05-16","20:20:00","LA","0","0","0","0","30.0204","-90.1591","0.55","30.0"
"2009-06-02","13:15:00","LA","0","0","0","0","29.8466","-92.0563","0.1","25.0"
"2009-07-30","10:15:00","LA","0","0","0","0","32.3438","-93.6384","0.96","75.0"
"2009-10-01","22:15:00","LA","0","0","0","0","32.232","-93.0933","3.29","250.0"
"2009-10-09","09:12:00","LA","0","1","1","0","32.7483","-92.2661","0.91","150.0"
"2009-10-15","11:44:00","LA","0","0","0","0","31.9635","-91.2801","0.75","75.0"
"2009-10-22","09:32:00","LA","0","0","0","0","29.7605","-93.0051","0.1","10.0"
"2009-10-22","10:20:00","LA","0","0","0","0","31.9969","-93.4688","0.48","75.0"
"2009-10-22","11:00:00","LA","0","0","0","0","30.05","-92.75","8.05","50.0"
"2009-10-22","11:22:00","LA","0","1","1","0","30.2132","-92.716","16.22","800.0"
"2009-10-22","11:47:00","LA","0","0","0","0","30.4338","-92.7041","3.33","400.0"
"2009-10-22","11:53:00","LA","0","0","0","0","32.052","-92.9818","0.42","125.0"
"2009-10-22","11:53:00","LA","0","1","0","0","30.4819","-92.699","1.42","500.0"
"2009-10-22","12:05:00","LA","0","0","0","0","30.5757","-92.6834","0.27","25.0"
"2009-10-22","12:15:00","LA","0","0","0","0","30.707","-92.6702","7.18","50.0"
"2009-10-29","11:50:00","LA","0","1","8","0","32.538","-93.563","2.53","200.0"
"2009-10-29","12:29:00","LA","0","0","0","0","32.178","-93.2956","5.06","75.0"
"2009-10-29","12:33:00","LA","0","0","0","0","32.7864","-92.6643","3.74","50.0"
"2009-10-29","14:16:00","LA","0","0","0","0","32.5658","-93.931","2.99","75.0"
"2009-10-29","14:25:00","LA","0","0","0","0","32.692","-93.8642","1.0","100.0"
"2009-10-29","14:53:00","LA","0","0","0","0","32.9648","-93.7621","4.32","100.0"
"2009-10-29","15:13:00","LA","0","2","3","0","32.5072","-93.7578","12.97","600.0"
"2009-10-29","16:52:00","LA","0","0","0","0","32.7146","-93.9561","0.31","75.0"
"2009-10-29","17:04:00","LA","0","0","0","0","32.8334","-93.9462","0.47","75.0"
"2009-10-29","17:28:00","LA","0","0","0","0","32.2571","-93.8893","0.34","100.0"
"2009-10-29","17:49:00","LA","0","0","0","0","32.9049","-92.9684","5.1","75.0"
"2009-10-29","18:42:00","LA","0","0","0","0","32.9433","-93.3392","2.03","50.0"
"2009-12-15","05:20:00","LA","0","0","0","0","29.8958","-90.1347","0.2","20.0"
"2009-12-24","03:24:00","LA","0","0","0","0","31.75","-93.51","1.19","75.0"
"2009-12-24","04:21:00","LA","0","0","0","0","31.58","-93.5","2.67","75.0"
"2009-12-24","05:36:00","LA","0","0","0","0","32.03","-93.23","2.76","50.0"
"2009-12-24","07:25:00","LA","0","2","0","0","30.7703","-92.1534","5.67","50.0"
"2009-12-24","07:27:00","LA","0","2","4","0","30.24","-92.4","6.64","100.0"
"2009-12-24","07:32:00","LA","0","0","0","0","30.8485","-92.1243","3.7","25.0"
"2009-12-24","07:37:00","LA","0","0","0","0","30.9143","-92.0981","4.96","25.0"
"2009-12-24","07:40:00","LA","0","0","0","0","30.3442","-92.3752","2.08","25.0"
"2009-12-24","07:46:00","LA","0","0","0","0","30.38","-92.35","2.92","25.0"
"2009-12-24","07:50:00","LA","0","1","0","0","30.4239","-92.3223","1.53","25.0"
"2009-12-24","07:50:00","LA","0","1","0","0","30.3647","-92.505","1.72","25.0"
"2009-12-24","07:53:00","LA","0","0","0","0","30.47","-92.31","0.72","25.0"
"2009-12-24","07:54:00","LA","0","0","0","0","30.4803","-92.307","1.99","25.0"
"2009-12-24","07:57:00","LA","0","2","0","0","29.98","-92.53","5.58","50.0"
"2009-12-24","07:58:00","LA","0","0","0","0","30.5178","-92.3095","1.51","25.0"
"2009-12-24","07:59:00","LA","0","0","0","0","31.0376","-92.0443","0.26","10.0"
"2009-12-24","08:00:00","LA","0","0","0","0","30.5396","-92.3073","0.56","25.0"
"2009-12-24","08:05:00","LA","0","1","0","0","30.0778","-92.484","3.11","25.0"
"2009-12-24","08:20:00","LA","0","1","0","0","32.77","-92.54","5.96","150.0"
"2010-01-20","15:27:00","LA","1","0","0","0","30.815","-92.0455","0.16","25.0"
"2010-01-20","17:38:00","LA","2","3","0","0","32.5182","-94.0432","7.93","1087.0"
"2010-01-20","17:48:00","LA","3","0","0","0","31.7667","-93.2623","4.6","300.0"
"2010-01-20","18:55:00","LA","4","1","0","0","30.6831","-90.393","1.66","150.0"
"2010-04-24","05:57:00","LA","5","0","0","0","32.92","-92.36","0.54","70.0"
"2010-04-24","10:09:00","LA","6","4","146","10","32.4032","-91.2993","148.97","3080.0"
"2010-04-24","10:09:00","LA","6","3","16","0","32.4032","-91.2993","12.35","1500.0"
"2010-05-15","06:11:00","LA","7","0","0","0","30.05","-90.5","0.06","20.0"
"2010-05-26","16:15:00","LA","8","0","0","0","29.924","-92.6714","0.1","50.0"
"2010-06-04","04:37:00","LA","9","0","0","0","29.7916","-91.7025","0.01","10.0"
"2010-06-04","04:47:00","LA","10","0","0","0","29.8668","-91.6447","1.03","25.0"
"2010-07-06","08:44:00","LA","11","0","0","0","30.0156","-90.077","0.1","25.0"
"2010-11-03","16:00:00","LA","12","0","0","0","30.645","-91.1532","0.25","50.0"
"2010-11-03","16:08:00","LA","13","0","0","0","29.8095","-90.4936","0.25","25.0"
"2010-11-25","22:45:00","LA","14","0","0","0","30.1957","-92.6604","2.78","75.0"
"2010-11-25","23:00:00","LA","15","0","0","0","30.2729","-92.5989","0.34","25.0"
"2010-11-25","23:13:00","LA","16","1","0","0","30.3016","-92.5126","2.37","100.0"
"2010-11-25","23:30:00","LA","17","1","0","0","30.3897","-92.3996","4.99","50.0"
"2010-11-25","23:45:00","LA","18","1","0","0","30.4439","-92.3238","3.74","200.0"
"2010-11-25","23:57:00","LA","19","1","0","0","30.4768","-92.2252","2.68","200.0"
"2010-11-26","00:02:00","LA","20","1","1","0","30.4932","-92.1891","2.15","300.0"
"2010-11-29","15:12:00","LA","21","4","0","0","31.7947","-92.808","13.96","400.0"
"2010-11-29","16:18:00","LA","22","1","0","0","32.2802","-92.1872","3.67","100.0"
"2010-11-30","00:38:00","LA","23","0","0","0","30.42","-92.1662","1.03","25.0"
"2010-11-30","00:46:00","LA","24","0","0","0","30.4366","-92.1172","1.26","25.0"
"2010-12-31","14:35:00","LA","25","0","0","0","31.4846","-92.2055","0.38","50.0"
"2011-02-01","08:24:00","LA","1","0","0","0","31.6396","-93.4925","6.03","50.0"
"2011-02-24","19:25:00","LA","2","1","0","0","32.9763","-91.4311","6.5","75.0"
"2011-03-05","08:30:00","LA","3","0","0","0","30.1088","-92.8309","4.82","25.0"
"2011-03-05","08:50:00","LA","4","0","0","0","30.1542","-92.7322","2.73","25.0"
"2011-03-05","09:44:00","LA","5","0","3","0","30.2344","-92.4003","1.05","25.0"
"2011-03-05","09:51:00","LA","6","2","11","1","30.219","-92.3142","6.99","250.0"
"2011-03-05","12:20:00","LA","7","1","0","0","30.65","-91.0878","0.3","40.0"
"2011-03-05","12:27:00","LA","8","0","0","0","30.4132","-90.8","0.25","30.0"
"2011-03-05","12:32:00","LA","9","1","0","0","29.779","-90.82","0.5","30.0"
"2011-03-08","18:47:00","LA","10","1","0","0","31.1902","-92.4322","2.18","50.0"
"2011-03-08","20:57:00","LA","11","1","0","0","31.1645","-92.577","3.47","50.0"
"2011-03-08","21:30:00","LA","12","0","0","0","31.3333","-92.3372","2.71","25.0"
"2011-03-09","04:50:00","LA","13","1","0","0","30.3465","-89.9379","11.0","300.0"
"2011-03-09","05:45:00","LA","14","1","1","0","30.5921","-89.9525","0.5","100.0"
"2011-03-09","06:08:00","LA","15","0","0","0","30.0431","-90.2747","1.5","20.0"
"2011-03-09","06:52:00","LA","16","2","0","0","30.2918","-89.7362","1.86","250.0"
"2011-03-29","16:15:00","LA","17","0","0","0","30.0418","-90.5399","0.08","50.0"
"2011-03-29","16:17:00","LA","18","0","0","0","30.0217","-90.4943","0.15","25.0"
"2011-03-29","19:02:00","LA","19","1","0","0","29.7689","-89.7899","0.6","25.0"
"2011-04-04","13:42:00","LA","20","1","0","0","31.72","-92.41","9.29","275.0"
"2011-04-04","13:58:00","LA","21","2","0","0","31.8","-92.13","12.57","440.0"
"2011-04-04","14:43:00","LA","22","2","1","0","31.9099","-91.5102","26.23","880.0"
"2011-04-04","14:43:00","LA","22","2","1","0","31.9099","-91.5102","28.01","880.0"
"2011-04-04","17:40:00","LA","23","1","0","0","30.85","-90.14","0.2","75.0"
"2011-04-04","17:42:00","LA","24","1","0","0","30.3246","-90.5735","0.5","50.0"
"2011-04-04","17:50:00","LA","25","0","0","0","30.0614","-90.699","0.94","50.0"
"2011-04-04","18:01:00","LA","26","1","0","0","30.6677","-89.969","0.2","75.0"
"2011-04-26","18:34:00","LA","27","0","0","0","32.6377","-93.7481","3.59","50.0"
"2011-04-26","18:48:00","LA","28","2","2","0","32.1088","-94.0425","40.92","850.0"
"2011-04-26","19:54:00","LA","29","1","0","0","32.494","-93.295","6.49","150.0"
"2011-04-26","20:25:00","LA","30","1","0","0","32.3701","-92.8346","5.27","100.0"
"2011-04-26","20:31:00","LA","31","0","0","0","32.4376","-92.6858","5.98","80.0"
"2011-04-26","20:45:00","LA","32","1","0","0","32.93","-92.77","7.72","100.0"
"2011-04-26","20:45:00","LA","32","1","0","0","32.93","-92.77","26.52","100.0"
"2011-04-26","20:50:00","LA","33","0","0","0","32.4667","-92.4302","5.21","70.0"
"2011-04-26","21:33:00","LA","34","0","0","0","32.5782","-91.9948","1.88","50.0"
"2011-04-26","21:44:00","LA","35","0","0","0","32.76","-91.97","2.46","75.0"
"2011-04-26","21:45:00","LA","36","1","1","0","32.9086","-91.9993","7.84","440.0"
"2011-04-26","21:45:00","LA","36","1","1","0","32.9086","-91.9993","12.03","440.0"
"2011-04-26","21:55:00","LA","37","1","0","0","32.1878","-93.3254","3.52","125.0"
"2011-04-26","23:03:00","LA","38","2","0","0","32.67","-91.44","10.99","880.0"
"2011-04-26","23:27:00","LA","39","2","0","0","31.6199","-93.6951","17.45","300.0"
"2011-04-26","23:42:00","LA","40","1","0","0","31.617","-93.406","12.66","880.0"
"2011-04-26","23:56:00","LA","38","2","0","0","31.617","-93.119","25.13","880.0"
"2011-04-27","00:36:00","LA","41","0","0","0","31.812","-92.328","7.98","100.0"
"2011-05-13","11:46:00","LA","42","0","0","0","29.2061","-90.0433","0.5","50.0"
"2011-05-13","13:50:00","LA","43","0","0","0","29.35","-89.53","0.1","25.0"
"2011-05-25","18:58:00","LA","44","0","0","0","32.755","-92.3901","5.53","150.0"
"2011-05-25","19:20:00","LA","45","1","0","0","32.782","-92.448","6.23","400.0"
"2011-05-25","21:22:00","LA","46","0","0","0","31.689","-93.032","1.39","50.0"
"2011-05-26","15:40:00","LA","47","3","4","0","30.6156","-90.0491","6.06","150.0"
"2011-09-03","12:10:00","LA","48","0","0","0","30.1641","-92.1471","0.1","10.0"
"2011-09-03","19:50:00","LA","49","1","0","0","29.8587","-89.778","0.5","50.0"
"2011-11-08","16:53:00","LA","50","2","0","0","32.036","-93.9509","9.59","200.0"
"2011-11-08","17:50:00","LA","51","0","0","0","32.3379","-93.6137","2.85","75.0"
"2011-11-08","18:20:00","LA","52","0","0","0","32.462","-93.29","5.56","75.0"
"2011-11-08","18:29:00","LA","53","0","0","0","32.508","-93.246","2.94","75.0"
"2011-11-08","20:26:00","LA","54","1","0","0","31.448","-93.318","7.11","200.0"
"2011-11-16","02:40:00","LA","55","1","0","0","30.88","-90.61","0.45","150.0"
"2011-11-16","03:35:00","LA","56","0","0","0","29.5841","-90.6579","0.1","25.0"
"2011-12-20","08:25:00","LA","57","1","0","0","30.4493","-93.4417","0.75","10.0"
"2011-12-22","08:15:00","LA","58","1","0","0","30.7235","-91.1578","2.98","30.0"
"2012-01-25","13:33:00","LA","0","0","0","0","31.1","-93.54","3.09","25.0"
"2012-01-25","14:01:00","LA","0","0","0","0","31.428","-93.317","2.31","150.0"
"2012-01-25","14:14:00","LA","0","0","0","0","31.0","-93.19","1.58","40.0"
"2012-01-25","15:02:00","LA","0","0","0","0","31.14","-92.73","1.79","20.0"
"2012-01-25","15:15:00","LA","0","0","0","0","31.33","-92.72","0.88","20.0"
"2012-01-25","15:52:00","LA","0","0","0","0","31.27","-92.33","1.35","25.0"
"2012-01-25","16:27:00","LA","0","1","0","0","30.26","-93.31","5.8","25.0"
"2012-01-25","18:21:00","LA","0","0","0","0","29.7179","-92.7626","0.12","10.0"
"2012-01-25","19:58:00","LA","0","0","0","0","30.2286","-92.1415","0.15","10.0"
"2012-01-26","07:25:00","LA","0","0","0","0","29.3038","-89.3808","0.24","30.0"
"2012-02-01","00:30:00","LA","0","0","0","0","30.64","-92.83","3.73","20.0"
"2012-02-04","07:59:00","LA","0","1","0","0","30.7954","-93.3441","4.33","20.0"
"2012-02-18","08:52:00","LA","0","0","0","0","30.0241","-92.6377","2.45","20.0"
"2012-03-11","18:57:00","LA","0","0","0","0","32.8775","-91.4978","2.6","100.0"
"2012-03-11","22:02:00","LA","0","1","0","0","30.27","-92.62","1.62","20.0"
"2012-03-20","10:36:00","LA","0","0","0","0","31.6453","-93.5389","3.01","50.0"
"2012-03-20","12:15:00","LA","0","0","0","0","31.9817","-92.8959","2.11","75.0"
"2012-03-20","20:28:00","LA","0","0","0","0","31.7434","-93.0481","1.04","50.0"
"2012-03-21","02:14:00","LA","0","0","0","0","32.0508","-92.4855","0.38","50.0"
"2012-03-21","03:17:00","LA","0","1","0","0","30.073","-92.6798","3.92","40.0"
"2012-03-21","03:40:00","LA","0","2","1","0","29.9746","-92.5181","4.16","20.0"
"2012-03-21","04:53:00","LA","0","0","0","0","29.8816","-92.1028","0.9","20.0"
"2012-03-21","04:59:00","LA","0","1","0","0","29.9477","-92.0917","1.18","20.0"
"2012-03-21","07:10:00","LA","0","0","0","0","29.6777","-91.3063","0.67","20.0"
"2012-03-21","07:30:00","LA","0","1","0","0","32.0427","-92.131","3.96","400.0"
"2012-03-21","08:34:00","LA","0","1","0","0","30.2836","-90.9638","4.85","50.0"
"2012-03-21","09:05:00","LA","0","1","0","0","30.5278","-90.8284","0.58","50.0"
"2012-03-21","11:16:00","LA","0","0","0","0","30.4268","-90.1306","0.53","100.0"
"2012-03-21","11:35:00","LA","0","0","0","0","30.4922","-90.0185","1.41","25.0"
"2012-04-03","18:08:00","LA","0","0","0","0","32.965","-93.991","3.08","50.0"
"2012-05-09","13:40:00","LA","0","1","0","0","29.2206","-90.0237","0.25","50.0"
"2012-05-23","14:07:00","LA","0","0","0","0","29.964","-89.9903","0.24","33.0"
"2012-06-30","11:00:00","LA","0","0","0","0","29.7876","-93.69","1.42","50.0"
"2012-07-13","14:10:00","LA","0","0","1","0","29.0995","-90.1936","0.17","30.0"
"2012-07-20","20:24:00","LA","0","1","0","0","30.19","-93.15","8.23","150.0"
"2012-07-20","20:25:00","LA","0","0","0","0","30.1553","-93.0636","1.49","100.0"
"2012-11-11","17:15:00","LA","0","0","0","0","32.76","-93.84","7.11","25.0"
"2012-12-10","06:48:00","LA","0","1","0","0","30.5656","-91.2045","5.42","100.0"
"2012-12-10","08:50:00","LA","0","1","0","0","30.2621","-90.935","1.39","30.0"
"2012-12-25","12:15:00","LA","0","0","0","0","31.2219","-93.1282","0.24","50.0"
"2012-12-25","12:43:00","LA","0","0","0","0","30.932","-92.896","2.19","200.0"
"2012-12-25","12:45:00","LA","0","2","1","0","31.36","-92.487","4.62","500.0"
"2012-12-25","12:50:00","LA","0","2","0","0","31.3","-92.453","0.77","200.0"
"2012-12-25","13:19:00","LA","0","1","0","0","31.502","-91.905","2.55","300.0"
"2012-12-25","18:20:00","LA","0","0","0","0","29.8751","-90.0979","0.8","25.0"
"2013-01-10","05:30:00","LA","0","1","0","0","30.265","-91.901","2.06","50.0"
"2013-01-10","05:51:00","LA","0","1","0","0","29.952","-91.779","5.53","50.0"
"2013-01-10","07:35:00","LA","0","0","0","0","30.2757","-91.2112","0.3","100.0"
"2013-01-12","23:30:00","LA","0","1","2","0","32.1843","-93.5888","7.06","300.0"
"2013-01-13","12:15:00","LA","0","1","0","0","30.255","-91.828","0.38","25.0"
"2013-01-13","13:19:00","LA","0","0","0","0","30.6496","-91.1972","12.46","40.0"
"2013-01-29","21:36:00","LA","0","2","0","0","32.73","-91.57","5.37","100.0"
"2013-02-18","14:38:00","LA","0","0","0","0","31.9255","-93.685","2.03","10.0"
"2013-02-18","18:05:00","LA","0","0","0","0","32.7369","-93.8867","0.01","25.0"
"2013-02-18","18:08:00","LA","0","0","0","0","32.72","-93.8347","0.01","20.0"
"2013-02-21","14:58:00","LA","0","1","0","0","31.325","-93.111","2.44","50.0"
"2013-02-21","17:12:00","LA","0","1","0","0","31.6766","-91.55","2.95","75.0"
"2013-02-24","20:30:00","LA","0","0","0","0","29.6835","-90.5645","1.95","25.0"
"2013-02-25","16:41:00","LA","0","1","0","0","29.5673","-90.6987","0.95","30.0"
"2013-04-11","12:05:00","LA","0","1","0","0","30.278","-89.8921","8.76","120.0"
"2013-04-18","16:19:00","LA","0","1","0","0","32.5705","-91.2043","2.87","75.0"
"2013-04-18","16:23:00","LA","0","0","0","0","32.448","-91.216","0.4","50.0"
"2013-04-24","08:55:00","LA","0","0","0","0","30.301","-91.109","0.38","75.0"
"2013-04-24","10:48:00","LA","0","1","0","0","30.044","-90.272","0.9","50.0"
"2013-04-24","10:52:00","LA","0","0","2","0","30.009","-90.2","2.23","75.0"
"2013-04-27","19:32:00","LA","0","1","0","0","32.38","-93.0949","2.29","880.0"
"2013-05-09","22:35:00","LA","0","0","0","0","30.6825","-93.4706","1.04","20.0"
"2013-05-10","00:45:00","LA","0","0","0","0","30.0176","-93.1707","0.89","75.0"
"2013-05-16","13:39:00","LA","0","1","1","0","32.4468","-93.9625","5.23","1400.0"
"2013-05-16","14:05:00","LA","0","0","0","0","32.3345","-93.8128","2.48","350.0"
"2013-06-19","14:45:00","LA","0","0","0","0","29.2373","-89.9918","0.3","60.0"
"2013-07-27","23:33:00","LA","0","1","0","0","32.22","-93.45","9.97","1760.0"
"2013-10-31","08:46:00","LA","0","1","0","0","30.343","-93.442","7.12","150.0"
"2013-10-31","09:00:00","LA","0","0","0","0","30.4829","-93.2413","2.48","75.0"
"2013-10-31","09:00:00","LA","0","1","0","0","30.4171","-93.2437","7.89","150.0"
"2013-10-31","09:14:00","LA","0","0","0","0","30.515","-93.0837","0.82","75.0"
"2013-10-31","09:30:00","LA","0","0","0","0","30.1595","-93.2959","1.39","30.0"
"2013-10-31","10:21:00","LA","0","0","0","0","30.751","-92.4289","0.49","75.0"
"2013-10-31","10:41:00","LA","0","0","0","0","30.2833","-92.5934","0.5","70.0"
"2013-12-21","15:43:00","LA","0","1","0","0","32.6405","-92.377","0.76","75.0"
"2014-02-20","20:33:00","LA","0","1","0","0","30.6913","-92.3903","2.65","75.0"
"2014-03-28","20:23:00","LA","0","1","0","0","31.4215","-92.4232","1.52","200.0"
"2014-04-04","06:23:00","LA","0","1","0","0","30.3977","-93.1845","1.84","100.0"
"2014-04-04","07:11:00","LA","0","0","0","0","30.3718","-92.5016","0.81","50.0"
"2014-04-28","02:09:00","LA","0","2","0","0","32.8866","-93.875","5.06","550.0"
"2014-05-28","04:32:00","LA","0","1","0","0","30.0389","-90.5975","2.55","75.0"
"2014-06-27","12:46:00","LA","0","0","0","0","30.0599","-92.8295","4.62","300.0"
"2014-09-02","13:09:00","LA","0","1","0","0","32.1474","-93.5826","6.04","350.0"
"2014-09-06","12:39:00","LA","0","0","0","0","29.9401","-92.7596","0.01","10.0"
"2014-10-13","08:00:00","LA","0","1","0","0","31.9764","-93.6991","0.9","200.0"
"2014-10-13","10:11:00","LA","0","1","0","0","32.4375","-92.2781","0.7","225.0"
"2014-10-13","10:16:00","LA","0","2","0","0","32.4921","-92.2421","9.05","300.0"
"2014-11-16","19:48:00","LA","0","0","0","0","30.4023","-90.9214","1.12","100.0"
"2014-11-16","20:11:00","LA","0","1","0","0","30.5597","-90.7428","3.87","300.0"
"2014-12-23","13:19:00","LA","0","2","0","0","30.7289","-90.4799","4.62","150.0"
